chi_squared,yu11,yu12,yu13,yu21,yu22,yu23,yu31,yu32,yu33,pu11,pu12,pu13,pu21,pu22,pu23,pu31,pu32,pu33,yd11,yd12,yd13,yd21,yd22,yd23,yd31,yd32,yd33,pd11,pd12,pd13,pd21,pd22,pd23,pd31,pd32,pd33,cL1,cL2,cL3,cu1_m,cu2_m,cu3_m,cd1_m,cd2_m,cd3_m
6.847894717981271e-05,2.335486164540747,0.04538562242428657,2.0974525195899454,1.2749279009647736,0.9886580025214156,0.256091483484324,0.7231476364933174,3.0261047566816903,3.9999787938884976,3.1332387133143937,-2.555973513218698,-0.7426576271525853,2.1974888289678907,0.7304936204199106,-2.4835012221496657,-0.08205282662835245,0.7339107801736939,1.7553361098695175,2.2982667351573904,3.695363777012172,1.8139815425929864,0.8125021246014049,3.99990131982391,0.7890923007168718,2.371904046413169,3.3882736948800174,2.072332828486918,2.0309515907912763,0.6981963927156154,-2.7054190911160885,1.0798389196347042,-0.4258099400096289,2.058920902695336,-1.858633318472,0.8805486895476324,0.7301337073506469,0.49236480925218107,0.29891664536353524,0.27897290875686576,2.3161541985296514,0.4126380260202973,0.19058794428851705,0.4132498641523776,0.17970361180594674,0.3637165512717626
5.3168404236222413e-05,0.6505317946294678,0.7712973702083037,0.16669746405631486,0.033568932293798565,3.174659504766248,2.09818795561417,2.721968391076917,3.200509509255568,0.1819332862949386,1.5826372364903092,-1.3358698267438691,1.398228384592862,-2.9165317211523765,-0.40934021640730345,-2.8405949005675604,1.5896046744199517,-1.002401821630917,2.869988267786228,1.7594555093568651,1.5752247454829404,0.5387297772110133,3.685966784850587,2.2569400554815173,3.9633928321063783,3.993546179716605,3.9893720938280026,2.7922852153752964,-1.0925943355961365,-1.4692641241943605,-0.20414513230889675,1.8846406995542564,0.4603133284514045,-2.5718558622552505,-0.21253885294192765,-1.3006439121449704,-0.7934461936908161,1.2586512139703991,0.2378262172213512,0.29254416483427725,1.2130550208114421,0.4463410225251776,0.3911894827516829,0.14313285092146444,0.26492420802294525,0.3918839556901461
2.9577051574370105e-05,3.2953521033934905,1.123228209016675,0.6314508293410246,2.783293679995079,2.6758793446896285,3.983073263781755,3.978990970882277,1.221951883654908,1.6360069105507031,3.1411815923886746,1.9515945659101293,-2.3651562601884017,1.0925608188050546,-1.9450651057281063,-0.4968442976619367,-3.1224625188603325,2.826717566298238,-0.6680115925188153,0.4599457208015972,0.8154753693276359,0.017250391794412262,3.0854194871344762,1.6765359158893938,0.16126764308721053,0.9388628244989814,0.2640217804729397,3.0488654622214275,0.4769599032966263,-2.3401100315408367,0.5876455240547287,-2.8749322616890627,1.7892913003611284,-3.1117407908678607,0.3389701522879447,2.1783269132403,1.4660240129273054,0.32344988530116714,0.4912708659805789,0.1795938525632046,0.15883259532841532,1.8971713354011903,0.437933545149896,0.3888381646563541,0.3881529864340196,0.2505920662497272
5.28417561552485e-05,2.6057516825769738,2.883614436620688,2.5415728386143286,1.3188850338003473,0.010128860655423313,1.7513822963540049,2.6444495856565675,3.8707581735658048,3.0697924307050766,0.8302313533125449,2.449335017769676,0.7004285131861758,-1.3341095186715632,-3.1404138602790965,-2.5227016034969827,2.8035671169516934,-1.8697151553252391,3.014136933657788,0.01150097688970873,2.6561045263575083,1.0245290600909769,3.9508790646864234,3.9629844646045904,3.99999864371368,0.6710111280008053,1.9294149236382088,1.3246724931373228,3.141592621160892,1.7769856891933768,0.2818901938010239,0.5131059273512295,-2.7729480626354235,-1.985612222936604,-3.119421085391913,2.4905421852281275,-0.325465096467604,0.2304575332744481,0.06178293789425826,0.4733984331501251,0.6300691914303842,0.5917637988927105,1.7992689039784238,0.3459944685620502,0.4242111768810961,0.4449125737815818
7.159684800296617e-05,1.7643446411053558,3.52975736885726,0.7958317085483022,1.5771850415026951,1.5932879512617242,2.093665006171624,2.7579836677051133,1.4037037660246068,1.67436045883186,0.00956534419832833,-2.5964582642693506,0.17212289472564324,-2.992310281382712,-3.031941149194151,-0.5934618462497765,-0.4065738757373372,2.2421213661288872,2.420039145764925,2.2259980304277214,0.6882413518581805,1.3734171830053412,2.0462211858159014,1.0034384728710788,3.7317655147659643,0.71019123236542,0.10341149836808793,3.9995597703586254,-0.05347430684135235,2.1619355436035512,2.0670995784532096,-2.9200520314717955,-2.1812906879841285,1.0593401280724315,-1.824809447174245,2.9831928561251413,-1.2630854693718727,0.5592856017089356,0.13181398534077138,0.22680636850882865,1.6094969869191849,0.39096214877879865,0.485967225093995,0.2808631809005542,0.43803772854313294,0.3955615684714608
2.0580695070666715,0.3762800678868972,1.3963143728125191,1.1479174697688879,0.4611801015807546,0.09196791506809733,2.7321670802741616,1.4831674941307451,2.2885295330191355,0.8532162952992307,0.010054208935022846,-2.6475478260214977,-0.6281890101551341,-0.16635848277226772,2.6947627606501,-0.1580676838093691,-0.33090934468204697,-2.040952039358306,1.3257645482519207,2.843278537432881,0.8857284817764947,0.0685249426826562,3.776449996301382,0.7142575927367215,1.2966793746459446,1.587543788643625,3.6528380249321284,0.010113465646461579,-1.9796696905860416,0.912649827503814,-0.8674845840059957,0.8035875373000088,0.09974333831184977,-0.5303665007303149,0.5944806331904613,0.8941468838695208,-2.0105284426171592,0.2594643699940602,0.3641987301656737,0.5141795574137635,3.5354984222883914,0.13953097344095156,0.3337709254612955,0.2364859195924289,0.3714930285843736,0.228203643302142
6.085545061659871e-05,0.10460471639130894,1.581225545475972,0.5778659214156927,3.9854342319996916,3.920087421609985,1.9561692308165164,0.8577304140139208,2.149505866113099,0.8297706575297903,1.819993718013058,2.551508714872929,2.54686001232771,-0.7024772674692206,-0.4323623826425949,-0.3297258663893277,0.3590476953851929,-1.1402499280693292,-1.9545363055876817,3.9756159471330283,3.4311142700115127,1.2335803895933908,1.0433318228885002,2.6024069785007127,2.938940136543503,0.010146973635637413,3.2398945927765173,3.4074064986755226,-1.4933738359208402,-0.5252624645902797,1.928484041378424,1.318001934419626,1.9832451782308231,-1.3070549827385711,-2.500110522892188,-1.1702969518998372,-1.5686761914684613,0.17089283471871575,0.22401229771858905,0.4582415258257244,0.19220546349502104,4.8913186806062185,0.5925785793196711,0.26181667442860723,0.35887782275670066,0.4090273128706992
0.00012426538588831854,1.2535426284737734,3.663246701640829,3.830443990872989,0.7483356797395764,0.156646123922472,1.6062784169540147,0.6385576653933812,3.749596037322777,1.4938782339178514,-3.119972566470341,3.0335436969073326,-0.35688357861987763,-2.307153452670748,3.004471104359636,1.308325955806513,2.3654601091294083,0.23536353267836496,-3.000985013084708,2.8889430795017366,1.7346682427378313,2.160131453298816,3.4218104387389734,0.5984158767164746,1.073451358660752,3.847452764837576,1.4513582815429396,3.2688589983797183,0.8667268844888047,2.6575311260087977,1.0518532221803287,0.35006091315111965,-2.9253910068027125,-2.5466762744725253,-2.3359597019906624,2.522784607819811,0.3256290351416977,0.2250713174217709,0.5150492687639567,0.1009023030801064,0.6281154054313154,0.2153217477326077,3.0247622584736966,0.31754870072801866,0.5127371089866797,0.321212691397772
0.0009970812353369274,1.010482355664744,0.8849155561727436,3.3633465757807186,2.384640619005172,0.2715258701989053,0.12587346164657515,2.448047475733292,1.9787671603399728,0.04973655470658279,-1.5459155319715692,2.796543927944226,-2.8584960129189594,-1.9103910168291844,2.1991721022799973,-0.18778422021881624,1.2870202956419714,1.7029596493352963,2.9138616066864493,1.0756836164795642,1.3806723572209687,1.1601473239723248,3.355497101013236,1.8711166354673496,2.4126469368570835,1.4615895678565058,0.7235684645958675,2.489565500920691,-0.04263300889976485,1.3232651510216948,-2.7814417594817002,2.5224630776695194,0.9592590621063308,2.018581151449771,0.6968312437359652,-1.3622026363600763,-1.6186370319129604,0.3829677115110823,0.5804855604680608,0.22414393734357674,0.9819214977190568,0.3999478278890525,0.02062159775890482,0.2209678636337613,0.3858637529366815,0.2180499070179432
5.955537288301084e-05,1.936366633035731,2.4781299214478216,1.6588038717487494,0.5137435386385747,3.9993452384002595,2.622106291940372,2.6521559147513987,0.8879224996441576,0.5293304837632601,0.2923090691447028,1.7573934610417157,-2.449859480392169,1.5413927247137025,-2.5297747999630507,-0.19291988456135026,0.1174889618937831,-2.8143981543237984,-1.4983935484574369,2.247239047402037,0.6803116177858253,0.4488753509554278,0.2622145906109332,1.7164012864506917,3.661674334233228,2.616014582086848,3.0441539531412,3.3149640817300257,-2.307393647217229,-2.794688395173062,0.9956209444358954,1.3608187625924364,1.4805051632722153,-1.8475590322827933,-2.810247760374861,3.063604993904145,0.3180514871517475,0.3338349234917635,0.203439192152882,0.4743904544183559,2.5070393514895284,0.1542601134982715,0.4044473143153726,0.42039306285399736,0.2984032431138521,0.25752144501076835
4.28448085291577e-05,1.5800842071511234,0.04559837173870514,0.2903133011339686,1.3865950310290969,1.5918844198183093,1.222313444970088,1.6306684610337672,2.4034501261789827,1.0476672859561793,-3.059084686708262,3.135793635253504,-1.0661345913053588,0.4428113086853154,-2.095156297011063,2.3393621134437947,-2.566614464825222,-2.1688927712618438,2.4362595659412927,3.5625103857545137,1.6947596873801631,1.4191589554642718,3.259336880055355,2.3841523154078867,1.203953951127007,0.5898102370367503,0.1871023473146989,0.10574164727201438,3.0599501361190162,1.5532777812761704,-2.9825309569533074,0.16152282543609608,-0.7361531142893676,2.2095187841886466,1.4750427291986954,0.5411334236771945,-1.8844600416969848,0.04753344082536026,0.15484146719545322,0.5681870934168051,1.3630599398280654,0.4489379932336641,1.2260934814675943,0.36697971311933975,0.6171333452053299,0.739009251557186
